ids,location,artist,class
9224,eugene-boudin_bathing-time-at-deauville.jpg,eugene-boudin,57
10025,octav-bancila_ig-ncu-cu-basma-ro-ie-1908.jpg,octav-bancila,168
2529,joaquã­n-sorolla_after-the-bath-1902.jpg,joaquã­n-sorolla,121
1006,eugene-boudin_empress-eugenie-on-the-beach-at-trouville-1863.jpg,eugene-boudin,57
12262,claude-monet_antibes-view-of-the-salis-gardens(1).jpg,claude-monet,38
6185,claude-monet_water-lily-pond-and-bridge.jpg,claude-monet,38
3353,eugene-boudin_the-port-of-trouville-1875.jpg,eugene-boudin,57
697,childe-hassam_charles-river-and-beacon-hill-1892.jpg,childe-hassam,37
12462,julius-leblanc-stewart_picnic-under-the-trees(1).jpg,julius-leblanc-stewart,130
3750,claude-monet_the-garden-at-vetheuil-1881.jpg,claude-monet,38
4019,claude-monet_the-hills-of-vetheuil.jpg,claude-monet,38
6024,pierre-auguste-renoir_reclining-women-1893.jpg,pierre-auguste-renoir,186
5749,emmanuel-zairis_mowers.jpg,emmanuel-zairis,55
2303,claude-monet_water-lilies-46.jpg,claude-monet,38
3216,mikhail-nesterov_haystacks.jpg,mikhail-nesterov,157
8190,eugene-boudin_breton-shoreline.jpg,eugene-boudin,57
11589,alfred-sisley_the-aqueduct-at-marly-1874.jpg,alfred-sisley,5
5773,konstantin-korovin_winter-1911-1.jpg,konstantin-korovin,134
4637,cornelis-vreedenburgh_a-view-of-the-montelbaanstoren-amsterdam-1925.jpg,cornelis-vreedenburgh,43
4991,william-james-glackens_girl-roller-skating-washington-square-1914.jpg,william-james-glackens,225
12466,john-henry-twachtman_hollyhocks.jpg,john-henry-twachtman,123
5989,rudolf-schweitzer-cumpana_peisaj-de-iarn.jpg,rudolf-schweitzer-cumpana,194
104,claude-monet_the-bridge-at-argenteuil-grey-weather.jpg,claude-monet,38
1598,henri-martin_mother-and-child-in-pergola-at-marquayrol.jpg,henri-martin,94
522,gregoire-boonzaier_tabletop-still-life-1939.jpg,gregoire-boonzaier,87
1646,sever-burada_balchik.jpg,sever-burada,198
10722,claude-monet_houses-of-parliament-fog-effect-1901.jpg,claude-monet,38
3584,rudolf-schweitzer-cumpana_t-t-roaic-venind-de-la-f-nt-n-1929.jpg,rudolf-schweitzer-cumpana,194
2621,claude-monet_grainstacks-at-the-end-of-summer-morning-effect.jpg,claude-monet,38
6597,pierre-auguste-renoir_willows-and-figures-in-a-boat.jpg,pierre-auguste-renoir,186
4181,edouard-manet_autumn-study-of-mery-laurent-1882.jpg,edouard-manet,49
12052,camille-pissarro_potato-harvest-1893.jpg,camille-pissarro,32
2794,camille-pissarro_peasant-woman-in-a-cabbage-patch.jpg,camille-pissarro,32
1620,pierre-auguste-renoir_flowers-in-a-vase-1878.jpg,pierre-auguste-renoir,186
981,nicolae-darascu_landscape-from-arge.jpg,nicolae-darascu,161
6417,pierre-auguste-renoir_the-bay.jpg,pierre-auguste-renoir,186
8932,camille-pissarro_path-to-le-chou-pontoise-1878.jpg,camille-pissarro,32
4817,claude-monet_water-lilies-6.jpg,claude-monet,38
12539,john-singer-sargent_in-the-generalife-granada-1912.jpg,john-singer-sargent,127
3996,eugene-boudin_princess-pauline-metternich-on-the-beach.jpg,eugene-boudin,57
9239,frits-thaulow_evening-at-the-bay-of-frogner.jpg,frits-thaulow,71
643,pierre-auguste-renoir_still-life-with-pears-and-grapes.jpg,pierre-auguste-renoir,186
93,claude-monet_park-monceau-paris.jpg,claude-monet,38
10134,pierre-auguste-renoir_young-boy-with-a-cat-1869.jpg,pierre-auguste-renoir,186
2360,joaquã­n-sorolla_gardens-at-san-ildefonso-1907.jpg,joaquã­n-sorolla,121
1250,william-merritt-chase_at-shinnecock-hills.jpg,william-merritt-chase,226
557,abdullah-suriosubroto_landscape-of-paddy-field.jpg,abdullah-suriosubroto,0
1816,nikolay-bogdanov-belsky_horses-bathing.jpg,nikolay-bogdanov-belsky,165
68,berthe-morisot_the-red-blouse.jpg,berthe-morisot,29
9203,mary-cassatt_head-of-julie-looking-down.jpg,mary-cassatt,147
955,pierre-auguste-renoir_onions-1881.jpg,pierre-auguste-renoir,186
5045,berthe-morisot_young-woman-in-grey-reclining.jpg,berthe-morisot,29
2224,william-merritt-chase_james-abbott-mcneill-whistler.jpg,william-merritt-chase,226
10037,claude-monet_the-blue-house-at-zaandam.jpg,claude-monet,38
12762,john-henry-twachtman_gloucester.jpg,john-henry-twachtman,123
8977,william-merritt-chase_dorothy-2.jpg,william-merritt-chase,226
8667,paul-gauguin_stabble-near-dieppe-1885.jpg,paul-gauguin,176
448,antoine-blanchard_arc-de-triomphe-1.jpg,antoine-blanchard,11
4536,claude-monet_rouen-cathedral-the-portal-and-the-tour-d-albane-morning-effect.jpg,claude-monet,38
6706,childe-hassam_a-long-island-garden.jpg,childe-hassam,37
11362,john-singer-sargent_palmettos-florida-1917.jpg,john-singer-sargent,127
3676,salvador-dali_cadaques-seen-from-behind.jpg,salvador-dali,195
7529,guy-rose_san-gabriel-mission.jpg,guy-rose,89
12996,childe-hassam_nurses-in-the-park.jpg,childe-hassam,37
7423,guy-rose_laguna-1.jpg,guy-rose,89
375,william-merritt-chase_portrait-of-a-lady.jpg,william-merritt-chase,226
5791,eugene-boudin_trouville-beach-scene-1869.jpg,eugene-boudin,57
6312,abdullah-suriosubroto_indonesian-landscape.jpg,abdullah-suriosubroto,0
1119,john-henry-twachtman_miami-canal-cincinnati.jpg,john-henry-twachtman,123
4374,camille-pissarro_the-seine-at-rouen-1901.jpg,camille-pissarro,32
12680,vasily-surikov_view-of-moscow-1908.jpg,vasily-surikov,216
9084,gustave-caillebotte_naked-woman-lying-on-a-couch.jpg,gustave-caillebotte,88
3919,camille-pissarro_morning-sun-effect-eragny-1899.jpg,camille-pissarro,32
12925,antoine-blanchard_place-de-la-republic-6.jpg,antoine-blanchard,11
1243,pierre-auguste-renoir_woman-and-child-in-a-garden-1880.jpg,pierre-auguste-renoir,186
8236,camille-pissarro_the-banks-of-the-epte-at-eragny-1884.jpg,camille-pissarro,32
3514,childe-hassam_promenaders-in-the-garden-1898.jpg,childe-hassam,37
10093,konstantin-korovin_roses-1939.jpg,konstantin-korovin,134
3319,augustus-john_dorelia-1959.jpg,augustus-john,25
5031,joaquã­n-sorolla_three-sails-1903.jpg,joaquã­n-sorolla,121
1297,gustave-caillebotte_the-garden-at-petit-gennevilliers.jpg,gustave-caillebotte,88
5147,sever-burada_tatar-houses-in-balchik.jpg,sever-burada,198
12236,egon-schiele_view-into-the-apartment-of-leopold-and-marie-czihaczek-1907.jpg,egon-schiele,52
6656,claude-monet_garden-in-bloom-at-sainte-addresse.jpg,claude-monet,38
4439,victor-borisov-musatov_prayer-on-the-railway-station-1894.jpg,victor-borisov-musatov,217
8316,claude-monet_trees-by-the-seashore-at-antibes.jpg,claude-monet,38
5828,pierre-auguste-renoir_flag-decorated-street-1906.jpg,pierre-auguste-renoir,186
11432,mary-cassatt_susan-comforting-the-baby-no-2.jpg,mary-cassatt,147
1841,maurice-prendergast_summer-visitors-1896.jpg,maurice-prendergast,149
11092,konstantin-korovin_cell-1912.jpg,konstantin-korovin,134
3321,konstantin-korovin_portrait-of-an-officer-1916.jpg,konstantin-korovin,134
11422,william-merritt-chase_child-with-prints.jpg,william-merritt-chase,226
653,gustave-caillebotte_view-of-the-sea-from-villerville.jpg,gustave-caillebotte,88
10248,eugene-boudin_bordeaux-a-cargonne-larmont.jpg,eugene-boudin,57
3760,claude-monet_the-pond-at-montgeron-2.jpg,claude-monet,38
8281,alfred-sisley_springtime-scene-morning-1890.jpg,alfred-sisley,5
9082,paul-gauguin_mette-gauguin-in-an-evening-dress-1884.jpg,paul-gauguin,176
1045,claude-monet_three-trees-in-summer.jpg,claude-monet,38
4107,konstantin-korovin_roses-1912-1.jpg,konstantin-korovin,134
1387,gregoire-boonzaier_study-of-bluegum-trees-1979.jpg,gregoire-boonzaier,87
1479,thalia-flora-karavia_boy-reading-1906.jpg,thalia-flora-karavia,204
12089,eugene-boudin_deauville-on-the-jetty-1889.jpg,eugene-boudin,57
9226,nikolay-bogdanov-belsky_girls-in-kerchiefs.jpg,nikolay-bogdanov-belsky,165
9963,robert-julian-onderdonk_east-loyal-field-1908.jpg,robert-julian-onderdonk,192
2724,edgar-degas_bowing-dancer.jpg,edgar-degas,47
7732,claude-monet_breakup-of-ice-lavacourt-grey-weather.jpg,claude-monet,38
10052,eugene-boudin_a-beach-scene.jpg,eugene-boudin,57
11973,frantisek-kupka_the-book-lover-1897.jpg,frantisek-kupka,67
505,antoine-blanchard_avenue-de-l-opera.jpg,antoine-blanchard,11
5156,henri-de-toulouse-lautrec_artilleryman-saddling-his-horse-1879.jpg,henri-de-toulouse-lautrec,92
747,auguste-rodin_age-of-bronze.jpg,auguste-rodin,24
4051,giovanni-fattori_quadrato-di-villafranca-or-esercitazione-di-tiro-1880.jpg,giovanni-fattori,84
12273,maurice-prendergast_sunday-morning-paris.jpg,maurice-prendergast,149
5920,camille-pissarro_windmill-at-knokke-belgium-1894.jpg,camille-pissarro,32
5208,william-merritt-chase_my-little-daughter-dorothy.jpg,william-merritt-chase,226
8090,pierre-auguste-renoir_flowers-in-a-vase-3.jpg,pierre-auguste-renoir,186
8154,claude-monet_railway-bridge-at-argenteuil-1874.jpg,claude-monet,38
5259,antoine-blanchard_porte-st-martin-3.jpg,antoine-blanchard,11
3706,pierre-auguste-renoir_head-of-a-young-woman-wearing-a-blue-scarf-madame-henriot-1876.jpg,pierre-auguste-renoir,186
6798,konstantin-korovin_autumn-1917.jpg,konstantin-korovin,134
5458,edgar-degas_the-bath-1890.jpg,edgar-degas,47
3379,lovis-corinth_larkspur-1924.jpg,lovis-corinth,141
2739,francis-picabia_farm-at-la-petite-mare.jpg,francis-picabia,65
6648,othon-friesz_le-haver-the-port-entrance-1897.jpg,othon-friesz,171
7627,federico-zandomeneghi_the-white-collar.jpg,federico-zandomeneghi,59
5705,nicolae-grigorescu_andreescu-at-barbizon-1880.jpg,nicolae-grigorescu,162
4823,irma-stern_arab-priest-1945.jpg,irma-stern,107
2084,camille-pissarro_autumn-montfoucault-pond-1875.jpg,camille-pissarro,32
7648,claude-monet_boats-in-the-pool-of-london-1871.jpg,claude-monet,38
3484,william-merritt-chase_children-playing-parlor-croquet-sketch.jpg,william-merritt-chase,226
8961,stefan-luchian_carnations-and-poppies.jpg,stefan-luchian,201
7746,joaquã­n-sorolla_landscapes-of-san-pedro-san-sebastian.jpg,joaquã­n-sorolla,121
7486,winston-churchill_cork-trees-near-mimizan(1).jpg,winston-churchill,227
1276,childe-hassam_lower-manhattan-aka-broad-and-wall-streets.jpg,childe-hassam,37
989,claude-monet_the-village-of-la-roche-blond-sunset.jpg,claude-monet,38
11534,rudolf-schweitzer-cumpana_n-fa-a-vetrei-1927.jpg,rudolf-schweitzer-cumpana,194
11180,john-henry-twachtman_barnyard-1900.jpg,john-henry-twachtman,123
2785,jean-alexandru-steriadi_bucure-tiul-vechi-dinspre-sf-spiridon.jpg,jean-alexandru-steriadi,119
8626,samuel-mutzner_gr-dina-ci-migiu-1940.jpg,samuel-mutzner,196
882,edgar-degas_three-dancers-3.jpg,edgar-degas,47
11684,pierre-auguste-renoir_profile-of-a-woman-in-a-red-blouse-1897.jpg,pierre-auguste-renoir,186
5176,willard-metcalf_old-homestead-connecticut.jpg,willard-metcalf,222
1874,antoine-blanchard_boulevard-des-capucines.jpg,antoine-blanchard,11
3327,maurice-prendergast_low-tide-4.jpg,maurice-prendergast,149
9048,camille-pissarro_little-goose-girl-1886.jpg,camille-pissarro,32
5376,cornelis-vreedenburgh_docked-boats.jpg,cornelis-vreedenburgh,43
4965,william-merritt-chase_back-of-a-nude.jpg,william-merritt-chase,226
248,giovanni-boldini_mrs-leeds-the-later-princess-anastasia-of-greece-and-denmark-1914.jpg,giovanni-boldini,83
9636,walter-sickert_the-little-tea-party-nina-hamnett-and-roald-kristian-1916.jpg,walter-sickert,220
3648,zinaida-serebriakova_green-autumn-1908.jpg,zinaida-serebriakova,229
156,philip-de-laszlo_edwina-mountbatten-countess-mountbatten-of-burma-1924.jpg,philip-de-laszlo,184
5542,zinaida-serebriakova_window-1910.jpg,zinaida-serebriakova,229
7536,mary-cassatt_head-of-a-young-woman-1873.jpg,mary-cassatt,147
1068,ilya-repin_on-the-shore-of-the-gulf-of-finland-1903.jpg,ilya-repin,101
11256,camille-pissarro_portrait-of-paulemile.jpg,camille-pissarro,32
6336,pierre-auguste-renoir_young-girls-at-the-piano-1892.jpg,pierre-auguste-renoir,186
7654,alfred-sisley_the-lesson-1874.jpg,alfred-sisley,5
4841,childe-hassam_gloucester-harbor-1.jpg,childe-hassam,37
3034,william-merritt-chase_portrait-of-mrs-chase.jpg,william-merritt-chase,226
11038,john-singer-sargent_venice.jpg,john-singer-sargent,127
9975,robert-julian-onderdonk_moonlight-in-south-texas-1912.jpg,robert-julian-onderdonk,192
11027,paul-signac_the-seine-near-sevres.jpg,paul-signac,178
7767,camille-pissarro_seated-peasant-1892.jpg,camille-pissarro,32
8881,pierre-auguste-renoir_suzanne-valadon.jpg,pierre-auguste-renoir,186
6049,adam-baltatu_cup-with-geraniums.jpg,adam-baltatu,2
11252,paul-gauguin_garden-under-snow-1879.jpg,paul-gauguin,176
5979,claude-monet_view-over-vetheuil.jpg,claude-monet,38
2478,joaquã­n-sorolla_another-margarita-1892.jpg,joaquã­n-sorolla,121
2996,joaquã­n-sorolla_fishing-nets-1893.jpg,joaquã­n-sorolla,121
12999,eugene-boudin_le-havre-basin-of-eure-1867.jpg,eugene-boudin,57
8930,henry-herbert-la-thangue_a-hillside-village-in-provence-france-1914.jpg,henry-herbert-la-thangue,97
8089,frantisek-kupka_self-portrait-1905.jpg,frantisek-kupka,67
11150,paul-gauguin_the-seine-at-the-pont-d-iena-1875.jpg,paul-gauguin,176
8906,pablo-picasso_self-portrait-1901-3.jpg,pablo-picasso,173
11036,robert-julian-onderdonk_snow-scene-1916.jpg,robert-julian-onderdonk,192
12875,pierre-auguste-renoir_seated-female-nude-1910.jpg,pierre-auguste-renoir,186
8208,pierre-auguste-renoir_child-with-a-hoop.jpg,pierre-auguste-renoir,186
3969,claude-monet_farmyard.jpg,claude-monet,38
12123,joaquã­n-sorolla_landscape.jpg,joaquã­n-sorolla,121
4332,pierre-auguste-renoir_nude-1880.jpg,pierre-auguste-renoir,186
464,camille-pissarro_view-of-the-tuileries-morning-1900.jpg,camille-pissarro,32
2703,maurice-prendergast_lady-on-the-boulevard-1892.jpg,maurice-prendergast,149
12300,joaquã­n-sorolla_boy-on-the-rocks-javea.jpg,joaquã­n-sorolla,121
12567,nikolay-bogdanov-belsky_twighlight-in-riga.jpg,nikolay-bogdanov-belsky,165
3299,berthe-morisot_the-hairdresser.jpg,berthe-morisot,29
12952,philip-wilson-steer_portrait-of-francis-edward-james-1892.jpg,philip-wilson-steer,185
10375,camille-pissarro_snow-at-montfoucault-1874.jpg,camille-pissarro,32
9705,mary-cassatt_young-woman-reflecting.jpg,mary-cassatt,147
10049,antoine-blanchard_place-de-la-bastiile-3.jpg,antoine-blanchard,11
4441,lovis-corinth_italian-woman-in-a-yellow-chair-1912.jpg,lovis-corinth,141
6227,edgar-degas_scene-from-the-steeplechase-the-fallen-jockey-1866.jpg,edgar-degas,47
8428,edvard-munch_spring-day-on-karl-johan-street-1890.jpg,edvard-munch,51
11774,arkhip-kuindzhi_a-birch-grove-1879-1.jpg,arkhip-kuindzhi,16
11771,giuseppe-de-nittis_lungo-l-ofanto.jpg,giuseppe-de-nittis,85
9582,berthe-morisot_in-the-garden-at-maurecourt.jpg,berthe-morisot,29
6084,karoly-ferenczy_man-sitting-on-a-log-1895.jpg,karoly-ferenczy,131
10395,claude-monet_the-pont-neuf.jpg,claude-monet,38
11659,augustus-john_portrait-of-a-chinese-woman.jpg,augustus-john,25
6719,claude-monet_vase-of-tulips.jpg,claude-monet,38
966,mary-cassatt_woman-on-a-striped-with-a-dog-also-known-as-young-woman-on-a-striped-sofa-with-her-dog.jpg,mary-cassatt,147
3254,alfred-sisley_the-loing-at-saint-mammes-1884.jpg,alfred-sisley,5
4287,cornelis-vreedenburgh_view-on-the-ij-in-amsterdam.jpg,cornelis-vreedenburgh,43
7689,eugene-boudin_standing-off-deauville-1886.jpg,eugene-boudin,57
2050,adam-baltatu_winter-landscape.jpg,adam-baltatu,2
12213,pierre-auguste-renoir_seated-young-girl-with-hat.jpg,pierre-auguste-renoir,186
6839,camille-pissarro_still-life-with-apples-and-pitcher-1872.jpg,camille-pissarro,32
5413,julian-alden-weir_silver-chalice-japanese-bronze-and-red-tapir-1889.jpg,julian-alden-weir,129
6722,nikolay-bogdanov-belsky_boys-catching-fish.jpg,nikolay-bogdanov-belsky,165
2031,edouard-manet_young-woman-in-a-negligee-1882.jpg,edouard-manet,49
10647,piet-mondrian_along-the-amstel-1903.jpg,piet-mondrian,187
5510,paul-gauguin_bathing-dieppe-1885.jpg,paul-gauguin,176
9548,willard-metcalf_flying-shadows-1.jpg,willard-metcalf,222
6462,konstantin-korovin_roses-and-violets-1912.jpg,konstantin-korovin,134
6488,giovanni-boldini_inside-the-studio-of-the-painter-with-errazuriz-damsel.jpg,giovanni-boldini,83
4397,pierre-auguste-renoir_woman-in-a-red-blouse.jpg,pierre-auguste-renoir,186
9723,claude-monet_boats-at-zaandam.jpg,claude-monet,38
9920,pierre-auguste-renoir_breton-landscape-trees-and-moor-1892.jpg,pierre-auguste-renoir,186
691,william-merritt-chase_in-the-park-a-by-path.jpg,william-merritt-chase,226
10850,pierre-auguste-renoir_portrait-of-a-child-2.jpg,pierre-auguste-renoir,186
1467,arkhip-kuindzhi_noon-herd-in-the-steppe.jpg,arkhip-kuindzhi,16
10762,giovanni-boldini_young-lady-entering-bath.jpg,giovanni-boldini,83
3840,john-lavery_the-chess-players-1929.jpg,john-lavery,124
7104,john-singer-sargent_the-plains-from-nazareth-1905.jpg,john-singer-sargent,127
964,claude-monet_woman-with-a-parasol-facing-right-also-known-as-study-of-a-figure-outdoors-facing-right.jpg,claude-monet,38
8893,john-henry-twachtman_bloody-run.jpg,john-henry-twachtman,123
9002,camille-pissarro_landscape-with-big-trees.jpg,camille-pissarro,32
4911,alfred-sisley_the-boatyard-at-saint-mammes-1886.jpg,alfred-sisley,5
7046,robert-julian-onderdonk_the-family-at-cards-unfinished.jpg,robert-julian-onderdonk,192
9739,walter-sickert_the-wardrobe-1924.jpg,walter-sickert,220
8426,william-merritt-chase_girl-in-white.jpg,william-merritt-chase,226
12636,lovis-corinth_schlossfreiheit-berlin-1923.jpg,lovis-corinth,141
1339,james-mcneill-whistler_edward-guthrie-kennedy-1895.jpg,james-mcneill-whistler,115
10424,claude-monet_rouen-cathedral-west-facade-noon.jpg,claude-monet,38
6538,camille-pissarro_winter-at-montfoucault-1875.jpg,camille-pissarro,32
1038,giovanni-boldini_sewing-hands-of-a-woman.jpg,giovanni-boldini,83
2797,john-henry-twachtman_winter.jpg,john-henry-twachtman,123
11722,konstantin-makovsky_children.jpg,konstantin-makovsky,135
694,samuel-mutzner_vedere-din-balcic.jpg,samuel-mutzner,196
4770,berthe-morisot_children-at-the-basin-1886.jpg,berthe-morisot,29
6941,camille-pissarro_unloading-wood-at-rouen-1896.jpg,camille-pissarro,32
196,willard-metcalf_mountain-view-from-high-field.jpg,willard-metcalf,222
6002,robert-julian-onderdonk_a-thousand-islands-st-lawrence-river-1909.jpg,robert-julian-onderdonk,192
11390,childe-hassam_aphrodite-appledore.jpg,childe-hassam,37
3006,konstantin-korovin_interior-1913.jpg,konstantin-korovin,134
971,guy-rose_twin-lakes-high-sierra.jpg,guy-rose,89
10523,eugene-boudin_the-beach-at-trouville-1871.jpg,eugene-boudin,57
12831,camille-pissarro_farm-at-basincourt.jpg,camille-pissarro,32
7484,john-singer-sargent_boat-in-the-waters-off-capri.jpg,john-singer-sargent,127
7353,pierre-auguste-renoir_young-girl-in-the-garden-at-mezy-1891.jpg,pierre-auguste-renoir,186
8594,pierre-auguste-renoir_portrait-of-eugene-pierre-lestringuez-1878.jpg,pierre-auguste-renoir,186
867,edouard-manet_young-woman-in-the-garden-1882.jpg,edouard-manet,49
3848,auguste-herbin_snow-at-haut-isle-1906.jpg,auguste-herbin,23
10340,maurice-prendergast_city-point-bridge.jpg,maurice-prendergast,149
4643,claude-monet_charing-cross-bridge-fog-on-the-themes.jpg,claude-monet,38
3103,pierre-auguste-renoir_seated-young-woman-nude-1910.jpg,pierre-auguste-renoir,186
3209,asgrimur-jonsson_mt-skjaldbrei-ur-1922.jpg,asgrimur-jonsson,22
9846,antoine-blanchard_rue-de-la-paix-place-vendome-1.jpg,antoine-blanchard,11
7330,john-henry-twachtman_waterfall-1899.jpg,john-henry-twachtman,123
9192,william-merritt-chase_shinnecock-landscape.jpg,william-merritt-chase,226
8014,bela-kadar_market-square-1910.jpg,bela-kadar,28
1294,berthe-morisot_thatched-cottage-in-normandy.jpg,berthe-morisot,29
8382,edgar-degas_general-mellinet-and-chief-rabbi-astruc-1871.jpg,edgar-degas,47
11116,camille-pissarro_kew-gardens-the-little-greenhouse.jpg,camille-pissarro,32
3727,edgar-degas_the-star-dancer-on-stage.jpg,edgar-degas,47
2960,theodor-pallady_eglise-de-mimizan-1937.jpg,theodor-pallady,207
5292,robert-julian-onderdonk_forest-stream-headwaters-of-the-guadalupe.jpg,robert-julian-onderdonk,192
489,eliseu-visconti_my-child-tobias-at-six-months-1910.jpg,eliseu-visconti,53
4974,t.-c.-steele_haying-scene-1884.jpg,t.-c.-steele,203
8946,mihaly-munkacsy_line-of-trees-1886.jpg,mihaly-munkacsy,156
4815,robert-julian-onderdonk_october-sunlight-1911.jpg,robert-julian-onderdonk,192
6788,giovanni-boldini_angels.jpg,giovanni-boldini,83
8931,mykola-pymonenko_sheperding-the-flock.jpg,mykola-pymonenko,159
5601,john-henry-twachtman_winter-landscape-2.jpg,john-henry-twachtman,123
3699,robert-julian-onderdonk_late-afternoon-alamo-heights-san-antonio-texas-1922.jpg,robert-julian-onderdonk,192
9476,max-slevogt_lady-in-white-dress-on-horseback-riding.jpg,max-slevogt,152
5426,camille-pissarro_view-of-saint-ouen-l-aumone-1876.jpg,camille-pissarro,32
4774,childe-hassam_a-rainy-day-new-york.jpg,childe-hassam,37
10126,childe-hassam_casa-eby-cos-cob.jpg,childe-hassam,37
7172,jacek-malczewski_courtyard-in-zoo.jpg,jacek-malczewski,113
12269,william-merritt-chase_modern-magdalen.jpg,william-merritt-chase,226
963,camille-pissarro_riverbanks-in-pontoise-1872.jpg,camille-pissarro,32
5932,william-merritt-chase_lady-with-a-rose.jpg,william-merritt-chase,226
3697,pierre-auguste-renoir_young-girl-reading-1886.jpg,pierre-auguste-renoir,186
2817,raoul-dufy_self-portrait-1899.jpg,raoul-dufy,190
6520,pericles-pantazis_lady-in-the-mirror-with-a-fan-1882.jpg,pericles-pantazis,180
5665,gregoire-boonzaier_cape-street-scene-1970.jpg,gregoire-boonzaier,87
9021,nikolay-bogdanov-belsky_girl-on-a-sofa.jpg,nikolay-bogdanov-belsky,165
187,eugene-boudin_the-effect-of-the-moon-1891.jpg,eugene-boudin,57
9633,pierre-auguste-renoir_the-garden-at-fontenay-1874.jpg,pierre-auguste-renoir,186
11205,samuel-mutzner_natur-static-cu-muschetar-1932.jpg,samuel-mutzner,196
7376,eugene-boudin_villerville-the-shore-1896.jpg,eugene-boudin,57
4237,childe-hassam_the-silver-veil-and-the-golden-gate.jpg,childe-hassam,37
4810,claude-monet_victor-jacquemont-holding-a-parasol.jpg,claude-monet,38
9750,camille-pissarro_meadow-at-bazincourt-1895.jpg,camille-pissarro,32
4773,nicolae-grigorescu_still-life-with-fruit.jpg,nicolae-grigorescu,162
8966,pierre-auguste-renoir_still-life-with-figs.jpg,pierre-auguste-renoir,186
12615,pierre-auguste-renoir_reading-the-part-1876.jpg,pierre-auguste-renoir,186
12297,alfred-sisley_route-from-louveciennes.jpg,alfred-sisley,5
12950,childe-hassam_calvary-church-in-the-snow.jpg,childe-hassam,37
27,julian-alden-weir_fireside-dreams-1887.jpg,julian-alden-weir,129
2554,antoine-blanchard_place-de-l-opera-caf-de-la-paix-1.jpg,antoine-blanchard,11
8067,paul-cezanne_don-quixote-view-from-the-back.jpg,paul-cezanne,175
6897,camille-pissarro_steamboats-in-the-port-of-rouen-1896.jpg,camille-pissarro,32
11918,filipp-malyavin_portrait-of-k-a-somov-1895.jpg,filipp-malyavin,64
7776,pierre-auguste-renoir_conversation-in-a-rose-garden-1876.jpg,pierre-auguste-renoir,186
1746,adam-baltatu_houses-in-bretania.jpg,adam-baltatu,2
11011,claude-monet_cliffs-of-the-porte-d-aval.jpg,claude-monet,38
5046,jean-alexandru-steriadi_iarn-n-bucure-ti-1914.jpg,jean-alexandru-steriadi,119
1979,mary-cassatt_theater-1879.jpg,mary-cassatt,147
8546,eugene-boudin_brest-fishing-boats.jpg,eugene-boudin,57
3384,edgar-degas_dancers-at-the-old-opera-house.jpg,edgar-degas,47
7838,mary-cassatt_boat-bath.jpg,mary-cassatt,147
11696,ivan-grohar_kofja-loka-v-snegu-1905.jpg,ivan-grohar,111
9089,camille-pissarro_portrait-of-the-artist-s-son-ludovic-rudolphe.jpg,camille-pissarro,32
11017,edgar-degas_three-dancers-before-exercise.jpg,edgar-degas,47
206,joaquã­n-sorolla_rocks-and-the-lighthouse-biarritz-1906.jpg,joaquã­n-sorolla,121
1412,childe-hassam_moonlight-the-old-house.jpg,childe-hassam,37
6908,theo-van-rysselberghe_encampment-near-a-moroccan-village-1888.jpg,theo-van-rysselberghe,205
5052,claude-monet_the-pond-with-ducks-in-autumn.jpg,claude-monet,38
6935,antoine-blanchard_place-du-chatelet.jpg,antoine-blanchard,11
4156,max-liebermann_a-country-brasserie-brannenburg-bavaria-1894.jpg,max-liebermann,151
11101,stefan-luchian_the-mounted-red-hussar.jpg,stefan-luchian,201
2686,alfred-sisley_the-garden-of-hoschede-montgeron-1881.jpg,alfred-sisley,5
11785,alfred-sisley_summer-in-moret.jpg,alfred-sisley,5
9417,antoine-blanchard_le-chatelet.jpg,antoine-blanchard,11
7676,karoly-ferenczy_the-woman-painter-1903.jpg,karoly-ferenczy,131
10956,adam-baltatu_at-the-brickyard.jpg,adam-baltatu,2
8745,mary-cassatt_roman-girl.jpg,mary-cassatt,147
755,gustave-caillebotte_still-life.jpg,gustave-caillebotte,88
4032,berthe-morisot_the-fable.jpg,berthe-morisot,29
12420,william-merritt-chase_a-lady-in-black-aka-the-red-shawl.jpg,william-merritt-chase,226
466,edgar-degas_the-dance-studio.jpg,edgar-degas,47
9107,mary-cassatt_master-robert-kelso-cassatt.jpg,mary-cassatt,147
4093,theophrastos-triantafyllidis_open-air-show.jpg,theophrastos-triantafyllidis,208
889,edgar-degas_dancers-tying-shoes-1883.jpg,edgar-degas,47
7686,eugene-boudin_le-havre-avent-port-1894.jpg,eugene-boudin,57
4963,pierre-auguste-renoir_helene-bellow-1908.jpg,pierre-auguste-renoir,186
3976,thalia-flora-karavia_young-girl.jpg,thalia-flora-karavia,204
3572,ivan-grohar_snopi-1909.jpg,ivan-grohar,111
10330,alfred-sisley_boats-1885.jpg,alfred-sisley,5
5000,edgar-degas_ballet-school-1873.jpg,edgar-degas,47
1717,mary-cassatt_the-boating-party-1894.jpg,mary-cassatt,147
9945,t.-c.-steele_vernon-beeches-1892.jpg,t.-c.-steele,203
1393,edgar-degas_after-the-bath-5.jpg,edgar-degas,47
10652,alfred-sisley_the-hill-path-ville-d-avray-1879.jpg,alfred-sisley,5
3306,pierre-auguste-renoir_view-from-renoir-s-garden-in-montmartre.jpg,pierre-auguste-renoir,186
