
=======================
WikiArt Data Set Images
=======================

This data set was created from paintings extracted from WikiArt.org.

Please refer to https://github.com/lucasdavid/wikiart for more information
or to report a bug.

contentId,url,style,genre,artistContentId,artistUrl
214452,"a-favourite-custom-1909","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214532,"hopeful-1909","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214549,"lrs-alma-tedemalawer-caracalla-geta-1909","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214628,"the-voice-of-spring-1910","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214533,"in-beauty-s-bloom-unfinished-1911","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214595,"summer-offering-1911","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214596,"summer-offering-young-girl-with-roses-1911","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214643,"when-flowers-return-1911","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214578,"preparation-in-the-coliseum-1912","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214447,"a-crown","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214463,"a-prize-for-the-artists-corp","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214470,"a-roman-scribe-writing-dispatches","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214472,"a-sculptor-s-model-venus-esquilina","Romanticism","nude painting (nu)",214440,"sir-lawrence-alma-tadema"
214480,"agrippina-with-the-ashes-of-germanicus","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214483,"an-audience","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214488,"anna-eton-college-chapel","Romanticism","cityscape",214440,"sir-lawrence-alma-tadema"
214496,"balneatix","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214499,"bluebells","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214507,"courtship","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214509,"dame-ellen-terry-as-imogen-shakespeare-heroine-in-cymbeline","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214519,"expectations","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214525,"fredegunda-praetextatus-visit-on-his-deathbed","Romanticism","history painting",214440,"sir-lawrence-alma-tadema"
214542,"lady-laura-teresa-gathering","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214552,"midday-slumbers","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214575,"portrait-of-mrs-charles-wyllie","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214581,"promise-of-spring","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214584,"roman-family","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214589,"shy","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214591,"sir-lawrence-alma-tadema","Romanticism","self-portrait",214440,"sir-lawrence-alma-tadema"
214592,"spring-flowers","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214597,"sunshine","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214605,"the-discourse","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214617,"the-oleander","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214625,"the-soldier-of-marathon","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214633,"thou-rose-of-all-the-roses","Romanticism","portrait",214440,"sir-lawrence-alma-tadema"
214639,"vespasian-hearing-from-one-of-his-generals-of-the-taking-of-jerusalem-by-titus-the-dispatch","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
214641,"water-pets","Romanticism","genre painting",214440,"sir-lawrence-alma-tadema"
330194,"untitled-1969","Conceptual Art","abstract",330145,"helena-almeida"
330188,"inhabited-painting-1975","Conceptual Art",,330145,"helena-almeida"
330189,"inhabited-painting-1975-1","Conceptual Art",,330145,"helena-almeida"
330184,"inhabited-drawing-1976","Conceptual Art",,330145,"helena-almeida"
330187,"inhabited-painting-1976","Conceptual Art",,330145,"helena-almeida"
330192,"separa-o-1976","Conceptual Art",,330145,"helena-almeida"
330185,"inhabited-drawing-1977","Conceptual Art",,330145,"helena-almeida"
330186,"feel-me-1977","Conceptual Art",,330145,"helena-almeida"
330193,"study-for-inner-improvement-1977","Conceptual Art",,330145,"helena-almeida"
330183,"corte-secreto-1981","Conceptual Art",,330145,"helena-almeida"
330182,"the-house-1984","Conceptual Art",,330145,"helena-almeida"
330195,"voar-2001","Conceptual Art","photo",330145,"helena-almeida"
330190,"seduzir-2002","Conceptual Art","photo",330145,"helena-almeida"
330191,"seduzir-2002-1","Conceptual Art","photo",330145,"helena-almeida"
324822,"adam-and-eve-1965","Expressionism","religious painting",324647,"carlos-alonso"
324827,"l-e-s-1967","Expressionism, New Realism","portrait",324647,"carlos-alonso"
324833,"retrato-de-spilimbergo-1967","New Realism","portrait",324647,"carlos-alonso"
324821,"adam-and-eve-expelled-from-paradise-1969","Expressionism","religious painting",324647,"carlos-alonso"
324831,"othello-y-desdemona-1969","Expressionism","literary painting",324647,"carlos-alonso"
324823,"carne-de-primera-1977","Expressionism, New Realism","symbolic painting",324647,"carlos-alonso"
324829,"mesa-de-courbet-1978","Expressionism, New Realism","portrait",324647,"carlos-alonso"
324830,"nude-1984","Expressionism","nude painting (nu)",324647,"carlos-alonso"
324832,"reclining-figure-1984","Expressionism","nude painting (nu)",324647,"carlos-alonso"
324826,"in-hell-2005","New Realism, Social Realism","religious painting",324647,"carlos-alonso"
324828,"las-bestias-de-aquel-infierno-2006","Expressionism, New Realism","symbolic painting",324647,"carlos-alonso"
324824,"desnudo","New Realism","nude painting (nu)",324647,"carlos-alonso"
324825,"desnudo-1","New Realism","nude painting (nu)",324647,"carlos-alonso"
253396,"view-of-ischl-1830","Romanticism","landscape",253299,"rudolf-von-alt"
253357,"the-josef-square-in-vienna-1831","Romanticism","cityscape",253299,"rudolf-von-alt"
253378,"the-st-stephen-s-cathedral-in-vienna-1831","Romanticism","cityscape",253299,"rudolf-von-alt"
253379,"the-st-stephen-s-cathedral-in-vienna","Romanticism","cityscape",253299,"rudolf-von-alt"
253402,"view-of-salzburg-1831","Romanticism","cityscape",253299,"rudolf-von-alt"
253329,"schwarzenberg-palace-1832","Romanticism","cityscape",253299,"rudolf-von-alt"
253406,"view-of-the-stephansdom-from-stock-im-eisen-platz-1832","Romanticism","cityscape",253299,"rudolf-von-alt"
253303,"castellammare-on-the-gulf-of-naples-1835","Romanticism","landscape",253299,"rudolf-von-alt"
253337,"the-capitol-in-rome-1835","Romanticism","cityscape",253299,"rudolf-von-alt"
253340,"the-cathedral-of-capri-1835","Romanticism","cityscape",253299,"rudolf-von-alt"
253371,"the-pantheon-and-the-piazza-della-rotonda-in-rome-1835","Romanticism","cityscape",253299,"rudolf-von-alt"
253391,"view-from-the-monastery-of-sant-onofrio-in-rome-1835","Romanticism","cityscape",253299,"rudolf-von-alt"
253385,"torquato-tassos-vaterhaus-in-sorrent-bei-neapel-1836","Romanticism","marina",253299,"rudolf-von-alt"
253334,"the-basilica-of-santa-maria-maggiore-in-rome-1837","Romanticism","cityscape",253299,"rudolf-von-alt"
253390,"view-from-the-chapel-rosalie-1837","Romanticism","landscape",253299,"rudolf-von-alt"
253310,"hoher-dachstein-from-lower-gosau-1838","Romanticism","landscape",253299,"rudolf-von-alt"
253302,"altausseersee-with-trisselwand-1839","Romanticism","landscape",253299,"rudolf-von-alt"
253307,"galician-gypsies-1839","Romanticism","genre painting",253299,"rudolf-von-alt"
253331,"storm-on-lake-garda-1839","Romanticism","landscape",253299,"rudolf-von-alt"
253306,"figures-on-the-riva-degli-schiavone-1840","Romanticism","cityscape",253299,"rudolf-von-alt"
253317,"lake-traun-1840","Romanticism","landscape",253299,"rudolf-von-alt"
253335,"the-bay-of-cattaro-in-dalmatia-1840","Romanticism","landscape",253299,"rudolf-von-alt"
253339,"the-castle-of-san-lorenzo-in-ragusa-1840","Romanticism","landscape",253299,"rudolf-von-alt"
253348,"the-esplanade-in-ischl","Romanticism","cityscape",253299,"rudolf-von-alt"
253352,"the-heathens","Romanticism","landscape",253299,"rudolf-von-alt"
253326,"ruins-of-diocletian-at-spalato-1841","Romanticism","cityscape",253299,"rudolf-von-alt"
253401,"view-of-ragusa-1841","Romanticism","landscape",253299,"rudolf-von-alt"
253315,"interior-view-of-the-palm-house-of-lednice-castle-1842","Romanticism","interior",253299,"rudolf-von-alt"
253382,"the-town-hall-in-mödling-1842","Romanticism","cityscape",253299,"rudolf-von-alt"
253383,"the-town-hall-in-mödling-1842-1","Romanticism","cityscape",253299,"rudolf-von-alt"
253367,"the-main-square-in-bratislava-1843","Romanticism","cityscape",253299,"rudolf-von-alt"
253388,"view-from-buda-ferencáros-1843","Romanticism","landscape",253299,"rudolf-von-alt"
253405,"view-of-the-old-town-square-with-the-church-in-prague-they-1843","Romanticism","cityscape",253299,"rudolf-von-alt"
253304,"count-casimir-batthyány-in-his-saloon-at-castle-siklós-1844","Romanticism","genre painting",253299,"rudolf-von-alt"
253320,"michaelerplatz-and-carbon-market-in-vienna-1844","Romanticism","cityscape",253299,"rudolf-von-alt"
253358,"the-landing-site-in-stein-an-der-donau-1844","Romanticism","cityscape",253299,"rudolf-von-alt"
253366,"the-line-of-hunter-in-vienna-1844","Romanticism","cityscape",253299,"rudolf-von-alt"
253308,"hallstatt-1845","Romanticism","landscape",253299,"rudolf-von-alt"
253319,"lower-austrian-country-house-in-vienna-viewed-from-minoritenplatz-1845","Romanticism","cityscape",253299,"rudolf-von-alt"
253359,"the-large-market-in-vienna-1845","Romanticism","cityscape",253299,"rudolf-von-alt"
253372,"the-parish-church-in-ofen","Romanticism","cityscape",253299,"rudolf-von-alt"
253373,"the-parish-church-in-ofen-1","Romanticism","cityscape",253299,"rudolf-von-alt"
253386,"trautson-palace-in-vienna-1845","Romanticism","cityscape",253299,"rudolf-von-alt"
253377,"the-st-stephen-s-cathedral-in-vienna-1847","Romanticism","cityscape",253299,"rudolf-von-alt"
253313,"interior-in-palace-windischgratz-in-the-race-in-wien-1848","Romanticism","interior",253299,"rudolf-von-alt"
253321,"mortuary-in-a-palace","Romanticism","interior",253299,"rudolf-von-alt"
253327,"rush-hour-traffic-on-the-national-road-1850","Romanticism","cityscape",253299,"rudolf-von-alt"
253380,"the-studio-before-the-auction-1855","Romanticism","interior",253299,"rudolf-von-alt"
253375,"the-spittler-in-nuremberg-1856","Romanticism","cityscape",253299,"rudolf-von-alt"
253392,"view-of-arsenal-museum-1857","Romanticism","cityscape",253299,"rudolf-von-alt"
253316,"jewish-temple-in-the-city-leopold-1860","Romanticism","cityscape",253299,"rudolf-von-alt"
253330,"st-mark-s-square-in-venice-with-austrian-military","Romanticism","cityscape",253299,"rudolf-von-alt"
253353,"the-imperial-palace-livadia-in-the-crimea-1863","Romanticism","landscape",253299,"rudolf-von-alt"
253411,"yursuff-1863","Romanticism","landscape",253299,"rudolf-von-alt"
253400,"view-of-passau-1864","Romanticism","panorama",253299,"rudolf-von-alt"
253349,"the-fish-market-in-rome-1865","Romanticism","cityscape",253299,"rudolf-von-alt"
253345,"the-courtyard-of-the-doge-s-palace-in-venice-1867","Romanticism","cityscape",253299,"rudolf-von-alt"
253408,"watercolour-of-steyr-bummerlhaus-1871","Romanticism","cityscape",253299,"rudolf-von-alt"
253404,"view-of-the-ducal-palace-in-venice-1874","Romanticism","cityscape",253299,"rudolf-von-alt"
253394,"view-of-böckstein-and-the-entrance-to-anlauftal-1875","Romanticism","landscape",253299,"rudolf-von-alt"
253363,"the-library-in-the-palais-dumba-1877","Romanticism","interior",253299,"rudolf-von-alt"
253364,"the-library-in-the-palais-dumba-1877-1","Romanticism","interior",253299,"rudolf-von-alt"
253384,"the-turkish-salon-villa-hügel-hietzing-vienna-1877","Romanticism","interior",253299,"rudolf-von-alt"
253328,"salon-in-the-apartment-of-count-lanckoroński-in-vienna-1881","Romanticism","interior",253299,"rudolf-von-alt"
253365,"the-library-of-the-palais-lanckoronski-vienna-1881","Romanticism","interior",253299,"rudolf-von-alt"
253369,"the-morning-room-of-the-palais-lanckoronski-vienna-1881","Romanticism","interior",253299,"rudolf-von-alt"
253370,"the-office-of-count-lanckoronski-vienna-1881","Romanticism","interior",253299,"rudolf-von-alt"
253305,"figures-on-a-bridge-over-a-stream-at-gastein-1888","Romanticism","landscape",253299,"rudolf-von-alt"
253393,"view-of-bad-gastein-1888","Romanticism","landscape",253299,"rudolf-von-alt"
253397,"view-of-klosterneuburg-1890","Romanticism","cityscape",253299,"rudolf-von-alt"
253309,"hof-church-in-vienna-1892","Romanticism","cityscape",253299,"rudolf-von-alt"
253354,"the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1894","Romanticism","cityscape",253299,"rudolf-von-alt"
253360,"the-large-pine-in-gastein-1895","Romanticism","landscape",253299,"rudolf-von-alt"
253381,"the-tomb-of-emperor-frederick-iii-in-the-stephansdom-in-vienna-1895","Romanticism","cityscape",253299,"rudolf-von-alt"
253376,"the-st-nicholas-church-in-gastein-1897","Romanticism","cityscape",253299,"rudolf-von-alt"
253403,"view-of-salzburg-1897","Romanticism","cityscape",253299,"rudolf-von-alt"
253344,"the-cemetery-in-gastein-1898","Romanticism","landscape",253299,"rudolf-von-alt"
253362,"the-large-pine-in-gastein-1900","Romanticism","landscape",253299,"rudolf-von-alt"
253322,"motif-from-goisern-1903","Romanticism","genre painting",253299,"rudolf-von-alt"
253355,"the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1903","Romanticism","cityscape",253299,"rudolf-von-alt"
253356,"the-iron-foundry-in-kitschelt-skodagasse-in-vienna-1903-1","Romanticism","cityscape",253299,"rudolf-von-alt"
253301,"a-view-of-monreale-above-palermo","Romanticism","cityscape",253299,"rudolf-von-alt"
253311,"holy-trinity-greek-church-vienna","Romanticism","cityscape",253299,"rudolf-von-alt"
253312,"interieur-of-castlein-renaissance-style","Romanticism","interior",253299,"rudolf-von-alt"
253323,"mountain-landscape-with-the-grundlsee","Romanticism","landscape",253299,"rudolf-von-alt"
253324,"perchtoldsdorf","Romanticism","cityscape",253299,"rudolf-von-alt"
253333,"the-banking-and-stock-exchange-building-in-the-lord-vienna","Romanticism","cityscape",253299,"rudolf-von-alt"
253342,"the-cathedral-square-in-como","Romanticism","cityscape",253299,"rudolf-von-alt"
253399,"view-of-naples","Romanticism","cityscape",253299,"rudolf-von-alt"
253409,"wegsäule-spinner-at-the-cross","Romanticism","landscape",253299,"rudolf-von-alt"
269436,"altamouras-ioannis-thalassografia","Impressionism","marina",269434,"ioannis-altamouras"
269442,"1874","Realism","marina",269434,"ioannis-altamouras"
269443,"1874-2","Realism","cityscape",269434,"ioannis-altamouras"
269444,"1874-1","Impressionism","cityscape",269434,"ioannis-altamouras"
269446,"boat-at-the-beach-1874","Impressionism","marina",269434,"ioannis-altamouras"
269844,"sea-battle-at-the-bay-of-patrae-1874","Realism","battle painting",269434,"ioannis-altamouras"
270410,"seascape-1874","Impressionism","marina",269434,"ioannis-altamouras"
269441,"1877","Realism","marina",269434,"ioannis-altamouras"
269435,"16b479d8d1c3151ea82e2e630b8a4afa","Realism","marina",269434,"ioannis-altamouras"
269437,"ioannis-altamouras-ekthesi-sto-mouseio-mpenaki-11","Realism","cloudscape",269434,"ioannis-altamouras"
269438,"ioannis-altamouras-ekthesi-sto-mouseio-mpenaki-12","Realism","marina",269434,"ioannis-altamouras"
269439,"ioannis-altamouras-ekthesi-sto-mouseio-mpenaki-13","Realism","marina",269434,"ioannis-altamouras"
269440,"painting1","Realism","marina",269434,"ioannis-altamouras"
269837,"yacht","Realism","marina",269434,"ioannis-altamouras"
269838,"evening-in-the-harbour","Realism","cityscape",269434,"ioannis-altamouras"
269839,"no-name-seascape","Impressionism","marina",269434,"ioannis-altamouras"
269840,"port-of-elsinore","Realism","cityscape",269434,"ioannis-altamouras"
269841,"skagerrak","Realism","marina",269434,"ioannis-altamouras"
269842,"view-of-the-sea","Realism","marina",269434,"ioannis-altamouras"
269843,"sea-battle","Realism","battle painting",269434,"ioannis-altamouras"
270405,"self-portrait","Realism","self-portrait",269434,"ioannis-altamouras"
270406,"waves","Realism","marina",269434,"ioannis-altamouras"
270407,"kymata","Realism","marina",269434,"ioannis-altamouras"
270408,"coast-with-waves","Realism","marina",269434,"ioannis-altamouras"
270409,"sailboats","Realism","marina",269434,"ioannis-altamouras"
270412,"study-on-the-ship-esmeralda","Realism","sketch and study",269434,"ioannis-altamouras"
244590,"beheading-of-st-catherine-1506","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244602,"diptych-1507","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244612,"landscape-with-satyrfamilie-1507","Northern Renaissance","mythological painting",244582,"albrecht-altdorfer"
244623,"nativity-1507","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244634,"penitent-st-jerome-1507","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244589,"beheading-of-john-the-baptist-1508","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244616,"lovers-in-a-hay-field-1508","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244630,"passion-of-christ-1","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244596,"countryside-of-wood-with-saint-george-fighting-the-dragon-1510","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244669,"wild-folk-family-1510","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244609,"holy-night-nativity-1511","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244614,"lovers-1511","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244667,"the-st-george-killing-the-dragon-art-1511","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244639,"samson-and-the-lion-1512","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244603,"emperor-maximilian-triumphal-1515","Northern Renaissance","history painting",244582,"albrecht-altdorfer"
244604,"emperor-maximilian-triumphal-1515-1","Northern Renaissance","history painting",244582,"albrecht-altdorfer"
244608,"holy-family-with-an-angel-1515","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244598,"crucifixion-scene-christ-on-the-cross-with-mary-and-john-1516","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244618,"martyrdom-of-st-sebastian-1516","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244636,"recover-the-body-of-st-sebastian-1516","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244595,"communion-of-the-apostles-1518","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244605,"entombment-of-christ-1518","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244606,"florian-result-scenes-for-legend-of-st-florian-1518","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244662,"the-flagellation-of-christ-1518","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244611,"landscape-with-a-footbridge","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244588,"beautiful-mary-in-the-church-1519","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244661,"the-entrance-hall-of-the-regensburg-synagogue-1519","Northern Renaissance","interior",244582,"albrecht-altdorfer"
244591,"birth-of-mary","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244593,"christ-on-the-cross","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244594,"christ-taking-leave-of-his-mother-1520","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244659,"the-beautiful-virgin-of-regensburg-1520","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244585,"alpine-landscape-with-church-1522","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244617,"madonna-beautiful-maria-of-regensburg-1522","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244663,"the-large-spruce-1522","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244619,"mary-with-the-child-1525","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244624,"nativity-1525","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244592,"calvary-1526","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244597,"crucifixion-1526","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244621,"mary-in-glory-1526","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244628,"overall-sketch-of-the-picture-susanna-and-the-elders-1526","Northern Renaissance","sketch and study",244582,"albrecht-altdorfer"
244641,"susanna-in-the-bath-1526","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244600,"danube-landscape-near-regensburg-with-the-scarecrow-hill","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244643,"the-battle-of-issus-1529","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244644,"the-battle-of-issus-fragment-1529","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244645,"the-battle-of-issus-fragment-1529-1","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244646,"the-battle-of-issus-fragment-1529-2","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244647,"the-battle-of-issus-fragment-1529-3","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244648,"the-battle-of-issus-fragment-1529-4","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244649,"the-battle-of-issus-fragment-1529-5","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244650,"the-battle-of-issus-fragment-1529-6","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244651,"the-battle-of-issus-fragment-1529-7","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244652,"the-battle-of-issus-fragment-1529-8","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244653,"the-battle-of-issus-fragment-1529-9","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244654,"the-battle-of-issus-fragment-1529-10","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244655,"the-battle-of-issus-fragment-1529-11","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244656,"the-battle-of-issus-fragment-1529-12","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244601,"design-of-a-portal-technology-1530","Northern Renaissance","design",244582,"albrecht-altdorfer"
244615,"lovers","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244622,"mountain-range-1530","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244635,"portrait-of-a-woman-1530","Northern Renaissance","portrait",244582,"albrecht-altdorfer"
244640,"self-portrait-1530","Northern Renaissance","self-portrait",244582,"albrecht-altdorfer"
244660,"the-departure-of-saint-florain","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244664,"the-martyrdom-of-saint-florian","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244620,"mary-with-child-1531","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244666,"the-pride-of-the-beggar-sitting-on-the-train-1531","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244642,"the-adoration-of-the-magi-1535","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244613,"lot-and-his-daughter-1537","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244586,"ascension-christ","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244587,"battle-between-knights-and-mercenary","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244599,"crusade","Northern Renaissance","genre painting",244582,"albrecht-altdorfer"
244607,"friedrich-der-siegreiche","Northern Renaissance","portrait",244582,"albrecht-altdorfer"
244610,"landscape","Northern Renaissance","landscape",244582,"albrecht-altdorfer"
244629,"passion-of-christ","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244631,"passion-of-christ-2","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244632,"passion-of-christ-3","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244633,"passion-of-christ-4","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244637,"resurrection-of-christ","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244638,"saint-peter","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244657,"the-battle-of-issus-fragment","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244658,"the-battle-of-issus-fragment-1","Northern Renaissance","battle painting",244582,"albrecht-altdorfer"
244665,"the-massacre-of-the-innocents","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
244668,"the-stigmatization-of-st-francis","Northern Renaissance","religious painting",244582,"albrecht-altdorfer"
9223372032559814573,"lady-with-a-dog-portrait-of-esther-schwartzmann-1911-1",,,9223372032559808670,"nathan-altman"
9223372032559814570,"landscape-la-ruche-1911-1",,,9223372032559808670,"nathan-altman"
9223372032559814554,"self-portrait-1911-1",,,9223372032559808670,"nathan-altman"
9223372032559814548,"still-life-with-blue-slippers-1911-1",,,9223372032559808670,"nathan-altman"
9223372032559814541,"self-portrait-1911-0",,,9223372032559808670,"nathan-altman"
9223372032559814540,"landscape-la-ruche-1911-0",,,9223372032559808670,"nathan-altman"
9223372032559814539,"lady-with-a-dog-portrait-of-esther-schwartzmann-1911-0",,,9223372032559808670,"nathan-altman"
9223372032559814538,"still-life-with-blue-slippers-1911-0",,,9223372032559808670,"nathan-altman"
9223372032559814533,"lady-with-a-dog-portrait-of-esther-schwartzmann-1911",,,9223372032559808670,"nathan-altman"
9223372032559814532,"self-portrait-1911",,,9223372032559808670,"nathan-altman"
9223372032559814531,"still-life-with-blue-slippers-1911",,,9223372032559808670,"nathan-altman"
9223372032559814530,"landscape-la-ruche-1911",,,9223372032559808670,"nathan-altman"
9223372032559814578,"blue-landscape-1912-0",,,9223372032559808670,"nathan-altman"
9223372032559814574,"jug-and-tomatoes-1912-0",,,9223372032559808670,"nathan-altman"
9223372032559814552,"self-portrait-1912-0",,,9223372032559808670,"nathan-altman"
9223372032559814529,"self-portrait-1912",,,9223372032559808670,"nathan-altman"
9223372032559814528,"jug-and-tomatoes-1912",,,9223372032559808670,"nathan-altman"
9223372032559814527,"blue-landscape-1912",,,9223372032559808670,"nathan-altman"
9223372032559814562,"portrait-of-anna-akhmatova-1914-0",,,9223372032559808670,"nathan-altman"
9223372032559814537,"the-lady-at-the-piano-1914-0",,,9223372032559808670,"nathan-altman"
9223372032559814546,"the-lady-at-the-piano-1914-1",,,9223372032559808670,"nathan-altman"
9223372032559814526,"portrait-of-anna-akhmatova-1914",,,9223372032559808670,"nathan-altman"
9223372032559814525,"the-lady-at-the-piano-1914",,,9223372032559808670,"nathan-altman"
9223372032559814564,"portrait-of-a-young-jew-self-portrait-1916-0",,,9223372032559808670,"nathan-altman"
9223372032559814524,"portrait-of-a-young-jew-self-portrait-1916",,,9223372032559808670,"nathan-altman"
9223372032559814559,"postal-stamps-the-russian-republic-1917-0",,,9223372032559808670,"nathan-altman"
9223372032559814523,"postal-stamps-the-russian-republic-1917",,,9223372032559808670,"nathan-altman"
9223372032559814534,"uritzky-square-general-view-design-sketch-for-the-celebration-of-the-first-anniversary-of-revolution-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814580,"a-still-life-coloured-bottles-and-planes-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814579,"an-emblem-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814576,"factories-to-the-working-people-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814575,"he-who-was-nothing-shall-become-everything-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814572,"land-to-the-working-people-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814556,"rostrums-around-the-alexander-column-1918-0",,,9223372032559808670,"nathan-altman"
9223372032559814536,"the-winter-palace-design-sketch-for-the-celebration-of-the-first-anniversary-of-revolution-in-1918-2",,,9223372032559808670,"nathan-altman"
